id,provider,model,selection,shot_mode,k,domain,ir_type,start_timestamp,end_timestamp,generation_time_ms
List_UnsafeListIterator,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778068543.5327928,1778068636.6794481,93146.655
List_UnsynchronizedSubList,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778068636.697483,1778068699.910845,63213.362
Map_CollectionViewAdd,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778068699.9257975,1778068744.7247834,44798.986
Map_UnsafeIterator,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778068744.741676,1778068855.8095245,111067.848
Map_UnsynchronizedAddAll,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778068855.8235886,1778068956.7629848,100939.396
Math_ContendedRandom,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778068956.7861485,1778069050.4322004,93646.052
NavigableMap_Modification,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778069050.445195,1778069180.362999,129917.804
NavigableMap_UnsafeIterator,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778069180.3840604,1778069282.9661796,102582.119
NavigableSet_Modification,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778069282.982204,1778069414.114761,131132.557
OutputStream_ManipulateAfterClose,DeepSeek,deepseek-v4-pro,mmr,few,3,io,ere,1778069414.133826,1778069466.737503,52603.677
PipedStream_SingleThread,DeepSeek,deepseek-v4-pro,mmr,few,3,io,ere,1778069466.7617822,1778069567.5857344,100823.952
ProcessBuilder_NullKeyOrValue,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778069567.604661,1778069645.0576146,77452.954
ProcessBuilder_ThreadSafe,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778069645.0752904,1778069757.5695875,112494.297
Properties_ManipulateAfterLoad,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778069757.6005363,1778069871.217523,113616.987
PushbackInputStream_UnreadAheadLimit,DeepSeek,deepseek-v4-pro,mmr,few,3,io,ere,1778069871.2414777,1778070075.382873,204141.395
RandomAccessFile_ManipulateAfterClose,DeepSeek,deepseek-v4-pro,mmr,few,3,io,ere,1778070075.4028306,1778070137.7427967,62339.966
Reader_ManipulateAfterClose,DeepSeek,deepseek-v4-pro,mmr,few,3,io,ere,1778070137.765126,1778070218.7503707,80985.245
Reader_ReadAheadLimit,DeepSeek,deepseek-v4-pro,mmr,few,3,io,ere,1778070218.7693708,1778070331.046104,112276.733
Reader_UnmarkedReset,DeepSeek,deepseek-v4-pro,mmr,few,3,io,ere,1778070331.081906,1778070413.0870945,82005.188
ResourceBundleControl_MutateFormatList,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778070413.1222763,1778070494.5324125,81410.136
Scanner_ManipulateAfterClose,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778070494.547026,1778070600.4529583,105905.932
Scanner_SearchAfterClose,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778070600.4668777,1778070667.8044338,67337.556
SecurityManager_Permission,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778070667.8234675,1778070728.5752301,60751.763
ServerSocket_LargeReceiveBuffer,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778070728.5972614,1778070796.8368936,68239.632
ServerSocket_PerformancePreferences,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778070796.8630145,1778070884.1262405,87263.226
ServerSocket_ReuseAddress,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778070884.1442318,1778070975.5066824,91362.451
ServerSocket_SetTimeoutBeforeBlocking,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778070975.5246809,1778071053.136766,77612.085
ServiceLoaderIterator_Remove,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778071053.156717,1778071084.697296,31540.579
ServiceLoader_MultipleConcurrentThreads,DeepSeek,deepseek-v4-pro,mmr,few,3,util,ere,1778071084.7123942,1778071168.1372235,83424.829
ShutdownHook_LateRegister,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778071168.1522455,1778071243.8587556,75706.51
SocketImpl_CloseOutput,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778071243.8767538,1778071307.4578805,63581.127
Socket_CloseInput,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778071307.4768882,1778071363.310391,55833.503
Socket_CloseOutput,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778071363.3297985,1778071431.5991883,68269.39
Socket_InputStreamUnavailable,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778071431.6174622,1778071574.232307,142614.845
Socket_LargeReceiveBuffer,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778071574.2481508,1778071657.4792433,83231.092
Socket_OutputStreamUnavailable,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778071657.5209594,1778071819.9927213,162471.762
Socket_PerformancePreferences,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778071820.0126584,1778071919.5341625,99521.504
Socket_ReuseAddress,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778071919.5543466,1778071988.9331293,69378.783
Socket_ReuseSocket,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778071988.950226,1778072050.0570517,61106.826
StrictMath_ContendedRandom,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778072050.076053,1778072164.8194962,114743.443
StringBuffer_SingleThreadUsage,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778072164.8497856,1778072229.0972662,64247.481
StringBuilder_ThreadSafe,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778072229.1150286,1778072366.6172447,137502.216
System_WrongKeyOrValue,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778072366.6373253,1778072539.2183795,172581.054
Thread_SetDaemonBeforeStart,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778072539.2333765,1778072587.3706114,48137.235
Thread_StartOnce,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778072587.3879035,1778072628.0073035,40619.4
Throwable_InitCauseOnce,DeepSeek,deepseek-v4-pro,mmr,few,3,lang,ere,1778072628.0359857,1778072722.1823292,94146.343
URLConnection_Connect,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778072722.2013214,1778072795.225972,73024.651
URLConnection_SetBeforeConnect,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778072795.2459757,1778072870.523583,75277.607
URL_SetURLStreamHandlerFactory,DeepSeek,deepseek-v4-pro,mmr,few,3,net,ere,1778072870.5576172,1778072916.972609,46414.992
Writer_ManipulateAfterClose,DeepSeek,deepseek-v4-pro,mmr,few,3,io,ere,1778072916.9926302,1778073003.141266,86148.636
