id,provider,model,selection,shot_mode,k,domain,ir_type,start_timestamp,end_timestamp,generation_time_ms
ListIterator_Set,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553351.7146912,1777553362.463358,10748.667
List_UnsafeListIterator,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553362.493359,1777553370.2079818,7714.623
List_UnsynchronizedSubList,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553370.2349336,1777553380.3185446,10083.611
Map_CollectionViewAdd,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553380.35257,1777553389.2475083,8894.938
Map_UnsafeIterator,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553389.2703283,1777553397.4289236,8158.595
Map_UnsynchronizedAddAll,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553397.462193,1777553405.6553423,8193.149
Math_ContendedRandom,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553405.6840756,1777553413.4356577,7751.582
NavigableMap_Modification,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553413.46032,1777553422.4184496,8958.13
NavigableMap_UnsafeIterator,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553422.448378,1777553430.7760086,8327.631
NavigableSet_Modification,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553430.8010106,1777553439.571916,8770.905
OutputStream_ManipulateAfterClose,Claube,claude-sonnet-4-6,mmr_irsp,few,3,io,ere,1777553439.6038725,1777553446.53242,6928.547
PipedStream_SingleThread,Claube,claude-sonnet-4-6,mmr_irsp,few,3,io,ere,1777553446.5555346,1777553455.0403953,8484.861
ProcessBuilder_NullKeyOrValue,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553455.0735016,1777553465.9021552,10828.654
ProcessBuilder_ThreadSafe,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553465.9291446,1777553475.4893124,9560.168
Properties_ManipulateAfterLoad,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553475.5252576,1777553485.6974556,10172.198
PushbackInputStream_UnreadAheadLimit,Claube,claude-sonnet-4-6,mmr_irsp,few,3,io,ere,1777553485.7294428,1777553497.7805974,12051.155
RandomAccessFile_ManipulateAfterClose,Claube,claude-sonnet-4-6,mmr_irsp,few,3,io,ere,1777553497.8034132,1777553504.1859136,6382.5
Reader_ManipulateAfterClose,Claube,claude-sonnet-4-6,mmr_irsp,few,3,io,ere,1777553504.2119467,1777553513.1419487,8930.002
Reader_ReadAheadLimit,Claube,claude-sonnet-4-6,mmr_irsp,few,3,io,ere,1777553513.1660116,1777553521.5404243,8374.413
Reader_UnmarkedReset,Claube,claude-sonnet-4-6,mmr_irsp,few,3,io,ere,1777553521.577543,1777553528.3271277,6749.585
ResourceBundleControl_MutateFormatList,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553528.3525562,1777553535.125018,6772.462
Scanner_ManipulateAfterClose,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553535.140964,1777553543.2057095,8064.745
Scanner_SearchAfterClose,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553543.2356615,1777553550.4790044,7243.343
SecurityManager_Permission,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553550.508887,1777553557.426379,6917.492
ServerSocket_LargeReceiveBuffer,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553557.4541724,1777553566.346539,8892.367
ServerSocket_PerformancePreferences,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553566.3656201,1777553576.0490906,9683.47
ServerSocket_ReuseAddress,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553576.0808725,1777553586.2136679,10132.795
ServerSocket_SetTimeoutBeforeBlocking,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553586.2382648,1777553594.345661,8107.396
ServiceLoaderIterator_Remove,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553594.372619,1777553601.6983716,7325.753
ServiceLoader_MultipleConcurrentThreads,Claube,claude-sonnet-4-6,mmr_irsp,few,3,util,ere,1777553601.7296546,1777553611.7508118,10021.157
ShutdownHook_LateRegister,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553611.778431,1777553618.6682205,6889.79
SocketImpl_CloseOutput,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553618.694209,1777553626.528317,7834.108
Socket_CloseInput,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553626.5543077,1777553635.988479,9434.171
Socket_CloseOutput,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553636.014628,1777553643.7613354,7746.707
Socket_InputStreamUnavailable,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553643.7853465,1777553655.0298164,11244.47
Socket_LargeReceiveBuffer,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553655.0607936,1777553665.2257254,10164.932
Socket_OutputStreamUnavailable,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553665.2535634,1777553675.7740343,10520.471
Socket_PerformancePreferences,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553675.7949293,1777553683.4707618,7675.833
Socket_ReuseAddress,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553683.50263,1777553694.1920002,10689.37
Socket_ReuseSocket,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553694.2230902,1777553703.299089,9075.999
StrictMath_ContendedRandom,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553703.32111,1777553709.6367037,6315.594
StringBuffer_SingleThreadUsage,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553709.662474,1777553716.537396,6874.922
StringBuilder_ThreadSafe,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553716.5622513,1777553723.8321614,7269.91
System_WrongKeyOrValue,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553723.8602931,1777553732.489567,8629.274
Thread_SetDaemonBeforeStart,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553732.5229466,1777553739.767473,7244.526
Thread_StartOnce,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553739.7865813,1777553743.9765446,4189.963
Throwable_InitCauseOnce,Claube,claude-sonnet-4-6,mmr_irsp,few,3,lang,ere,1777553743.997472,1777553753.1187694,9121.297
URLConnection_Connect,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553753.1497154,1777553760.771771,7622.056
URLConnection_SetBeforeConnect,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553760.7997215,1777553768.4588747,7659.153
URL_SetURLStreamHandlerFactory,Claube,claude-sonnet-4-6,mmr_irsp,few,3,net,ere,1777553768.4897344,1777553773.0411875,4551.453
Writer_ManipulateAfterClose,Claube,claude-sonnet-4-6,mmr_irsp,few,3,io,ere,1777553773.0671785,1777553780.638474,7571.295
