id,provider,model,selection,shot_mode,k,domain,ir_type,start_timestamp,end_timestamp,generation_time_ms
ProcessBuilder_NullKeyOrValue,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778107874.0375175,1778107969.1730688,95135.551
ProcessBuilder_ThreadSafe,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778107969.2016625,1778108025.5528822,56351.22
Properties_ManipulateAfterLoad,DeepSeek,deepseek-v4-pro,random,few,3,util,ere,1778108025.5768816,1778108142.373787,116796.905
PushbackInputStream_UnreadAheadLimit,DeepSeek,deepseek-v4-pro,random,few,3,io,ere,1778108142.4034076,1778108433.086697,290683.29
RandomAccessFile_ManipulateAfterClose,DeepSeek,deepseek-v4-pro,random,few,3,io,ere,1778108433.1234028,1778108471.9377015,38814.299
Reader_ManipulateAfterClose,DeepSeek,deepseek-v4-pro,random,few,3,io,ere,1778108471.9696403,1778108528.322431,56352.791
Reader_ReadAheadLimit,DeepSeek,deepseek-v4-pro,random,few,3,io,ere,1778108528.3526366,1778108604.8363214,76483.685
Reader_UnmarkedReset,DeepSeek,deepseek-v4-pro,random,few,3,io,ere,1778108604.8572698,1778108696.575146,91717.876
ResourceBundleControl_MutateFormatList,DeepSeek,deepseek-v4-pro,random,few,3,util,ere,1778108696.591022,1778108811.192207,114601.185
Scanner_ManipulateAfterClose,DeepSeek,deepseek-v4-pro,random,few,3,util,ere,1778108811.219146,1778108941.4344947,130215.349
Scanner_SearchAfterClose,DeepSeek,deepseek-v4-pro,random,few,3,util,ere,1778108941.4694598,1778108993.7812805,52311.821
SecurityManager_Permission,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778108993.8187861,1778109066.1224518,72303.666
ServerSocket_LargeReceiveBuffer,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109066.1553473,1778109137.7038426,71548.495
ServerSocket_PerformancePreferences,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109137.7458007,1778109196.3481576,58602.357
ServerSocket_ReuseAddress,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109196.3799295,1778109261.3416796,64961.75
ServerSocket_SetTimeoutBeforeBlocking,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109261.361645,1778109323.58569,62224.045
ServiceLoaderIterator_Remove,DeepSeek,deepseek-v4-pro,random,few,3,util,ere,1778109323.6146977,1778109370.4495428,46834.845
ServiceLoader_MultipleConcurrentThreads,DeepSeek,deepseek-v4-pro,random,few,3,util,ere,1778109370.4794722,1778109446.5737712,76094.299
ShutdownHook_LateRegister,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778109446.5987716,1778109509.998808,63400.036
SocketImpl_CloseOutput,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109510.037994,1778109544.4768553,34438.861
Socket_CloseInput,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109544.5058415,1778109600.7809243,56275.083
Socket_CloseOutput,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109600.8098657,1778109654.6897004,53879.835
Socket_InputStreamUnavailable,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109654.7206755,1778109759.4890358,104768.36
Socket_LargeReceiveBuffer,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109759.5158987,1778109879.014609,119498.71
Socket_OutputStreamUnavailable,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778109879.048553,1778110026.4227188,147374.166
Socket_PerformancePreferences,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778110026.456498,1778110107.1027806,80646.283
Socket_ReuseAddress,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778110107.1368034,1778110209.08948,101952.677
Socket_ReuseSocket,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778110209.1224558,1778110246.4621623,37339.706
StrictMath_ContendedRandom,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778110246.498841,1778110346.6200283,100121.187
StringBuffer_SingleThreadUsage,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778110346.656998,1778110397.5771306,50920.133
StringBuilder_ThreadSafe,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778110397.6130512,1778110555.9813893,158368.338
System_WrongKeyOrValue,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778110556.0122676,1778110714.0941172,158081.85
Thread_SetDaemonBeforeStart,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778110714.1122353,1778110789.6248627,75512.627
Thread_StartOnce,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778110789.649419,1778110819.5143418,29864.923
Throwable_InitCauseOnce,DeepSeek,deepseek-v4-pro,random,few,3,lang,ere,1778110819.5492811,1778110897.1644447,77615.164
URLConnection_Connect,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778110897.1990423,1778110959.284258,62085.216
URLConnection_SetBeforeConnect,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778110959.3162444,1778111026.7731285,67456.884
URL_SetURLStreamHandlerFactory,DeepSeek,deepseek-v4-pro,random,few,3,net,ere,1778111026.8129094,1778111073.7380323,46925.123
Writer_ManipulateAfterClose,DeepSeek,deepseek-v4-pro,random,few,3,io,ere,1778111073.772117,1778111192.6440318,118871.915
