id,provider,model,selection,shot_mode,k,domain,ir_type,start_timestamp,end_timestamp,generation_time_ms
Map_CollectionViewAdd,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920646.074303,1777920650.7512443,4676.941
Map_UnsafeIterator,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920650.777048,1777920659.271697,8494.649
Map_UnsynchronizedAddAll,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920659.3037238,1777920664.3600535,5056.33
Math_ContendedRandom,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920664.386053,1777920668.227848,3841.795
NavigableMap_Modification,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920668.2528975,1777920680.8760302,12623.133
NavigableMap_UnsafeIterator,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920680.8920305,1777920689.330753,8438.723
NavigableSet_Modification,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920689.3548872,1777920701.0438895,11689.002
OutputStream_ManipulateAfterClose,openAI,gpt-4o,mmr_irsp,few,3,io,ere,1777920701.0657427,1777920705.270881,4205.138
PipedStream_SingleThread,openAI,gpt-4o,mmr_irsp,few,3,io,ere,1777920705.2978303,1777920717.669939,12372.109
ProcessBuilder_NullKeyOrValue,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920717.6849303,1777920726.8333137,9148.383
ProcessBuilder_ThreadSafe,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920726.862266,1777920731.7171717,4854.906
Properties_ManipulateAfterLoad,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920731.74518,1777920738.298471,6553.291
PushbackInputStream_UnreadAheadLimit,openAI,gpt-4o,mmr_irsp,few,3,io,ere,1777920738.321436,1777920757.1067688,18785.333
RandomAccessFile_ManipulateAfterClose,openAI,gpt-4o,mmr_irsp,few,3,io,ere,1777920757.1192203,1777920761.120256,4001.036
Reader_ManipulateAfterClose,openAI,gpt-4o,mmr_irsp,few,3,io,ere,1777920761.137352,1777920765.2760363,4138.684
Reader_ReadAheadLimit,openAI,gpt-4o,mmr_irsp,few,3,io,ere,1777920765.3040152,1777920777.8594878,12555.473
Reader_UnmarkedReset,openAI,gpt-4o,mmr_irsp,few,3,io,ere,1777920777.88514,1777920781.8903518,4005.212
ResourceBundleControl_MutateFormatList,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920781.916199,1777920787.8943353,5978.136
Scanner_ManipulateAfterClose,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920787.924523,1777920799.1314325,11206.909
Scanner_SearchAfterClose,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920799.152426,1777920803.3242517,4171.826
SecurityManager_Permission,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920803.351344,1777920808.2751746,4923.831
ServerSocket_LargeReceiveBuffer,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920808.3012104,1777920818.754497,10453.287
ServerSocket_PerformancePreferences,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920818.7871213,1777920826.8418748,8054.754
ServerSocket_ReuseAddress,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920826.8669772,1777920844.6184611,17751.484
ServerSocket_SetTimeoutBeforeBlocking,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920844.6434555,1777920849.5358474,4892.392
ServiceLoaderIterator_Remove,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920849.5676448,1777920854.1672006,4599.556
ServiceLoader_MultipleConcurrentThreads,openAI,gpt-4o,mmr_irsp,few,3,util,ere,1777920854.1971917,1777920859.9927351,5795.543
ShutdownHook_LateRegister,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920860.0206947,1777920863.9465349,3925.84
SocketImpl_CloseOutput,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920863.9683878,1777920870.6537673,6685.38
Socket_CloseInput,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920870.6756265,1777920877.89399,7218.364
Socket_CloseOutput,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920877.9129705,1777920885.018322,7105.351
Socket_InputStreamUnavailable,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920885.0681677,1777920899.5628972,14494.73
Socket_LargeReceiveBuffer,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920899.5858414,1777920910.4303527,10844.511
Socket_OutputStreamUnavailable,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920910.4583473,1777920919.605847,9147.5
Socket_PerformancePreferences,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920919.6279938,1777920926.2558062,6627.812
Socket_ReuseAddress,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920926.281547,1777920936.9201012,10638.554
Socket_ReuseSocket,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920936.9468896,1777920941.9533684,5006.479
StrictMath_ContendedRandom,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920941.9734335,1777920946.1673734,4193.94
StringBuffer_SingleThreadUsage,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920946.1944923,1777920952.8410332,6646.541
StringBuilder_ThreadSafe,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920952.8733845,1777920959.114053,6240.669
System_WrongKeyOrValue,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920959.1410036,1777920974.7301364,15589.133
Thread_SetDaemonBeforeStart,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920974.7910714,1777920978.2012584,3410.187
Thread_StartOnce,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920978.2239947,1777920980.8122804,2588.286
Throwable_InitCauseOnce,openAI,gpt-4o,mmr_irsp,few,3,lang,ere,1777920980.8291671,1777920990.258535,9429.368
URLConnection_Connect,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920990.2894754,1777920999.230565,8941.09
URLConnection_SetBeforeConnect,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777920999.2524776,1777921006.0378764,6785.399
URL_SetURLStreamHandlerFactory,openAI,gpt-4o,mmr_irsp,few,3,net,ere,1777921006.0638766,1777921008.7367895,2672.913
Writer_ManipulateAfterClose,openAI,gpt-4o,mmr_irsp,few,3,io,ere,1777921008.7548962,1777921017.3222108,8567.315
